קישור, שם, מספר
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088296,"הצעת חוק לתיקון פקודת הסטטיסטיקה (הפניה לאפיון הרשויות המקומיות), התש'ף-2020",פ\23\1648
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142445,"הצעת חוק העונשין (תיקון - החמרת ענישה על תקיפת קטין או חסר ישע), התש'ף-2020",פ\23\1665
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141051,"הצעת חוק חסינות רבנים, התש'ף-2020",פ\23\1658
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142757,"הצעת חוק הביטוח הלאומי (תיקון - הטבות למי שמקבל גמלה לפי חוק הביטוח הלאומי וקיבל גמלת הבטחת הכנסה), התש'ף-2020",פ\23\1608
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088530,"הצעת חוק התפזרות הכנסת העשרים ושלוש, התש'ף-2020",פ\23\1657
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139693,"הצעת חוק הכנסת (תיקון - מינוי היועץ המשפטי לכנסת), התש'ף-2020",פ\23\1605
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142672,"הצעת חוק הביטוח הלאומי (תיקון - ביטול הפחתת דמי אבטלה למי שנמצא בהכשרה מקצועית), התש'ף-2020",פ\23\1613
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141460,"הצעת חוק בתי המשפט (תיקון - תקופת צינון לפני מינוי),  התש'ף-2020",פ\23\1660
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142512,"הצעת חוק תרומת זרע, התש'ף-2020",פ\23\1614
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143477,"הצעת חוק הכנסת (תיקון - גיל סיום כהונת היועץ המשפטי לכנסת), התש'ף-2020",פ\23\1620
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140661,"הצעת חוק הגנת הצרכן (תיקון - הנגשת הודעת תשלום לצרכנים שאינם דוברי עברית), התש'ף-2020",פ\23\1668
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142747,"הצעת חוק הביטוח הלאומי (תיקון - קצבת נכות וקצבת שאירים), התש'ף-2020",פ\23\1627
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141995,"הצעת חוק חוזה העבודה (הסדרי עבודה מרחוק), התש'ף-2020",פ\23\1633
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140662,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה לעצמאים בתקופת הקורונה) (הוראת שעה), התש'ף-2020",פ\23\1636
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141016,"הצעת חוק לתיקון פקודת בריאות העם (הוספת מרכז לידה), התש'ף-2020",פ\23\1632
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141104,"הצעת חוק מגן דוד אדום (תיקון - פריסת ניידות טיפול נמרץ ברחבי המדינה), התש'ף-2020 ",פ\23\1628
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143501,"הצעת חוק זכויות החולה (תיקון - הכנסת מזון למוסדות רפואיים בחג הפסח), התש'ף-2020",פ\23\1621
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141312,"הצעת חוק הביטוח הלאומי (תיקון - דמי ביטוח מופחתים לסטודנטים), התש'ף-2020",פ\23\1629
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142295,"הצעת חוק לידה בבית (תיקוני חקיקה), התש'ף-2020",פ\23\1626
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143499,"הצעת חוק-יסוד: כבוד האדם וחירותו (תיקון - תוקפו של חוק חורג)",פ\23\1671
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140496,"הצעת חוק האזרחים הותיקים (תיקון - סל תרבות לאזרחים ותיקים עצמאיים המתגוררים בהוסטלים, מקבצי דיור או בתי דיור מוגן), התש'ף-2020",פ\23\1639
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142299,"הצעת חוק לתיקון פקודת היערות (פקידי יערות ברשות מקומית), התש'ף-2020",פ\23\1727
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142756,"הצעת חוק התאמת טפסים ממשלתיים (פרטי הורים), התש'ף-2020",פ\23\1731
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086050,"הצעת חוק העונשין (תיקון - עבירת פיתוי קטין), התש'ף-2020",פ\23\1691
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140262,"הצעת חוק הגנת הפרטיות (תיקון - איסור פרסום שמו של נפגע), התש'ף-2020",פ\23\1695
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142813,"הצעת חוק שירות המדינה (מינויים) (תיקון - ייצוג הולם בקרב העובדים בשירות המדינה), התש'ף-2020",פ\23\1710
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142301,"הצעת חוק לתיקון פקודת היערות (חובת פרסום לציבור על ידי הצבת שלט), התש'ף-2020 ",פ\23\1722
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086704,"הצעת חוק זכויות נפגעי עבירה (תיקון - חובת יידוע נפגעי עבירה בדבר זכויותיהם), התש'ף-2020",פ\23\1708
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142999,"הצעת חוק חופש המידע (תיקון - שקיפות בקבלת החלטות בתקופת התפשטות נגיף הקורונה), התש'ף-2020",פ\23\1714
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143822,"הצעת חוק-יסוד: כבוד האדם וחירותו (תיקון - הזכות לשוויון)",פ\23\1728
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140959,"הצעת חוק המרכז לגביית קנסות, אגרות והוצאות (תיקון - פיצויים שהוטלו על ידי בית משפט צבאי), התש'ף-2020",פ\23\1716
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141304,"הצעת החוק העותומני על האגודות (תיקון - שימוש בשם), התש'ף-2020",פ\23\1712
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143866,"הצעת חוק-יסוד: מגילת העצמאות",פ\23\1730
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141779,"הצעת חוק-יסוד: הממשלה (תיקון - הגבלת תקופת כהונה של ראש הממשלה)",פ\23\1720
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142325,"הצעת חוק הרשויות המקומיות (גמול השתתפות בישיבות והחזר הוצאות לחברי מועצה), התש'ף-2020",פ\23\1725
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143237,"הצעת חוק-יסוד: הכנסת (תיקון - סמכויות ועדת חקירה פרלמנטרית)",פ\23\1673
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141446,"הצעת חוק הרשות הלאומית למניעת התאבדויות, התש'ף-2020",פ\23\1732
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143784,"הצעת חוק החזר מקדמה בשל ביטול אירוע פרטי (נגיף הקורונה החדש), התש'ף-2020",פ\23\1709
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141966,"הצעת חוק התכנון והבנייה (תיקון - הגדרת חדר מחוזק כמרחב מוגן), התש'ף-2020",פ\23\1713
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142343,"הצעת חוק איסור הפליית אנשים עם עיוורון המלווים בכלבי נחייה (תיקון - אנשים עם מוגבלות המלווים בבעל חיים מסייע), התש'ף-2020",פ\23\1699
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141080,"הצעת חוק הגנת הצרכן (תיקון - קביעת סכום מרבי לחיוב חשבון), התש'ף-2020",פ\23\1681
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143206,"הצעת חוק זכויות הסטודנט (תיקון - סיוע כלכלי בשעת חירום), התש'ף-2020",פ\23\1771
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086668,"הצעת חוק רישום קבלנים לעבודות הנדסה בנאיות (תיקון - טיפול בליקויי בנייה), התש'ף-2020",פ\23\1806
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142888,"הצעת חוק הביטוח הלאומי (תיקון - תשלום רטרואקטיבי בעד תקופה שקדמה להגשת התביעה), התש'ף-2020",פ\23\1788
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140374,"הצעת חוק פיצויי פיטורים (תיקון - פיצויי פיטורים למתגייס לרשות הארצית לכבאות והצלה), התש'ף-2020",פ\23\1783
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143207,"הצעת חוק השוואת תנאים לתלמידי ועובדי מוסדות חינוך מיוחד מוכרים שאינם רשמיים, התש'ף-2020",פ\23\1743
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087774,"הצעת חוק הפיקוח על שירותים פיננסיים (שירותים פיננסיים מוסדרים) (תיקון - שירות להשוואת עלויות פיננסיות), התש'ף-2020",פ\23\1858
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088081,"הצעת חוק התובע הכללי, התש'ף-2020",פ\23\1851
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088324,"הצעת חוק העונשין (תיקון - איסור שיווק ומכירת הימורים בידי מי שאינו בעל היתר, פועל מטעמו או בפיקוחו), התש'ף-2020",פ\23\1856
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142397,"הצעת חוק הקמת מאגר מידע דיגיטלי בנושא הכשרות מקצועיות, התש'ף-2020",פ\23\1862
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140972,"הצעת חוק זכויות החולה (תיקון - איסור הפליה), התש'ף-2020",פ\23\1780
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141993,"הצעת חוק לתיקון פקודת מס הכנסה (נקודות זיכוי לאפוטרופוס), התש'ף-2020",פ\23\1736
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142529,"הצעת חוק להתמודדות כלכלית עם משבר נגיף הקורונה החדש (תיקון - חישוב מס מאוחד לשנים 2020-2019), התש'ף-2020",פ\23\1738
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142861,"הצעת חוק הפיקוח על מעונות יום לפעוטות (תיקון - העברת האחריות למשרד החינוך), התש'ף-2020",פ\23\1787
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143197,"הצעת חוק הוועדה לטיפול במשפחות נעדרים אזרחיים, התש'ף-2020",פ\23\1799
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142166,"הצעת חוק יום ציון ממלכתי לוועידת סן רמו, התש'ף-2020",פ\23\1747
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088205,"הצעת חוק לתיקון פקודת בריאות העם (הגבלת תקופת כהונה של מנהלי מחלקות בבתי חולים ציבוריים), התש'ף-2020",פ\23\1785
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139828,"הצעת חוק קביעת יום לציון הטבעת הספינה אלטלנה, התש'ף-2020",פ\23\1750
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142068,"הצעת חוק שירות המדינה (מינויים) (תיקון - מתן העדפה למשרתים בהעדפה מתקנת), התש'ף-2020",פ\23\1855
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141796,"הצעת חוק מגן דוד אדום (תיקון - הענקת שירותי רפואה מרחוק), התש'ף-2020",פ\23\1782
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142923,"הצעת חוק המים (תיקון - איסור הפסקת אספקת מים בשל חובות של רשויות מקומיות), התש'ף-2020",פ\23\1834
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088136,"הצעת חוק התכנון והבנייה (תיקון - פטור מהיתר ורישוי מהיר למרחב מוגן דירתי), התש'ף-2020",פ\23\1754
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142786,"הצעת חוק לתיקון פקודת העיריות (חלוקת הכנסות), התש'ף-2020",פ\23\1763
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143288,"הצעת חוק הדיינים (תיקון - כשירות מנהל בתי הדין הרבניים),  התש'ף-2020 ",פ\23\1801
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139831,"הצעת חוק הביטוח הלאומי (תיקון - פטור לסטודנטים מתשלום דמי ביטוח לאומי), התש'ף-2020",פ\23\1853
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142934,"הצעת חוק שירות המדינה (מינויים) (תיקון - פיקוח על תכניות הכשרה), התש'ף-2020",פ\23\1840
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143315,"הצעת חוק ביטול מרוץ הסמכויות (תיקוני חקיקה), התש'ף-2020",פ\23\1823
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143296,"הצעת חוק לתיקון פקודת בריאות העם (מדיניות חיסונים לאומית ומתן תמריצים להתחסנות), התש''ף-2020",פ\23\1759
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143273,"הצעת חוק שירותי הדת היהודיים (תיקון - ייצוג הולם לנשים במועצות הדתיות), התש'ף-2020",פ\23\1774
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139855,"הצעת חוק המועצה הלאומית לחינוך, התש'ף-2020 ",פ\23\1769
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142710,"הצעת חוק ארגוני עזר רפואיים הפועלים בתחום רפואת חירום דחופה טרום אשפוזית, התש'ף-2020 ",פ\23\1864
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141102,"הצעת חוק איסור הפליה במוצרים, בשירותים ובכניסה למקומות בידור ולמקומות ציבוריים (תיקון - חובת הודעה מוקדמת על אירוע סגור), התש'ף-2020",פ\23\1813
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142931,"הצעת חוק יום הזיכרון לנכבה, התש'ף-2020",פ\23\1753
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143067,"הצעת חוק לתיקון פקודת התעבורה (חובת התקנת מצלמות באוטובוס), התש'ף-2020",פ\23\1836
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141406,"הצעת חוק קליטת חיילים משוחררים (תיקון - הטבות לחיילים בודדים), התש'ף-2020",פ\23\1859
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143782,"הצעת חוק דמי מחלה (תיקון - הגדרת שוהה בבידוד כחולה), התש'ף-2020",פ\23\1764
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087353,"הצעת חוק-יסוד: נשיא המדינה (תיקון - איסור מועמדות וכהונה לנאשם או למורשע בפלילים)",פ\23\1847
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141716,"הצעת חוק מכירת זכויות שידור לאירוע ספורט משמעותי, התש'ף-2020",פ\23\1808
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142405,"הצעת חוק הקמת קרן לדמי מחלה לעובדים עצמאים שחלו בנגיף הקורונה או שחלה עליהם חובת בידוד, התש'ף-2020 ",פ\23\1865
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088421,"הצעת חוק מס רכוש וקרן פיצויים (תיקון - תשלום פיצויים ומקדמות בעד נזק בגין נגיף הקורונה החדש), התש'ף-2020",פ\23\1860
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143677,"חוק-יסוד: הכנסת (תיקון מס' 50 - הוראת שעה) ",פ\23\1741
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139884,"הצעת חוק המאבק בטרור (תיקון - איסור החזרת גופות מחבלים), התש'ף-2020",פ\23\1795
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087018,"הצעת חוק החברות (תיקון - הגבלת כהונת דירקטור לשלוש חברות), התש'ף-2020",פ\23\1845
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087803,"הצעת חוק משק החשמל (תיקון - ועדה מיוחדת), התש'ף-2020",פ\23\1815
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140617,"הצעת חוק הסדרת ההתיישבות ביהודה והשומרון, התש'ף-2020",פ\23\1854
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086795,"הצעת חוק ניירות ערך (תיקון - קנס מוגדל בגין הרצת מניות), התש'ף-2020",פ\23\1735
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086945,"הצעת חוק לתיקון פקודת מס הכנסה (ביטול הטבות מס לתושב חוזר ותיק), התש'ף-2020",פ\23\1737
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140336,"הצעת חוק הסדרת העיסוק בייעוץ השקעות, בשיווק השקעות ובניהול תיקי השקעות (תיקון - דיווח יועץ השקעות ללקוח), התש'ף-2020",פ\23\1773
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141472,"הצעת חוק הפיקוח על שירותים פיננסיים (קופות גמל) (תיקון - הגבלת דמי ניהול בקרנות הפנסיה), התש'ף-2020",פ\23\1740
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085886,"הצעת חוק-יסוד: משאל עם (תיקון - יישובים באזור יהודה ושומרון)",פ\23\1843
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142256,"הצעת חוק הגנת הצרכן (תיקון - השוואת תנאי צרכן ועוסק בעניין החזרת טובין), התש'ף-2020",פ\23\1810
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142165,"הצעת חוק הקייטנות (רישוי ופיקוח) (תיקון - הגדרת קייטנה מפוקחת), התש'ף-2020",פ\23\1748
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142308,"הצעת חוק לימוד חובה (תיקון - הוספת סייעת בגני ילדים), התש'ף-2020",פ\23\1751
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142338,"הצעת חוק זכויות הדייר בדיור הציבורי (תיקון - התקנת דוד שמש), התש'ף-2020",פ\23\1831
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088206,"הצעת חוק חינוך ממלכתי (תיקון - הגבלת כהונה של מפקח מחוז), התש'ף-2020",פ\23\1752
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143327,"הצעת חוק שירות המדינה (מינויים) (תיקון - ניסיון ניהולי במגזר הפרטי), התש'ף-2020",פ\23\1819
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143018,"הצעת חוק זכויות החולה (תיקון - איסור הפליה על בסיס מצב כלכלי), התש'ף-2020",פ\23\1848
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139775,"הצעת חוק-יסוד: הממשלה (תיקון - הצהרת האמונים של ראש הממשלה והשרים)",פ\23\1828
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142983,"הצעת חוק החלפת המונח בתי אב (תיקוני חקיקה), התש'ף-2020",פ\23\1811
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139716,"הצעת חוק הביטוח הלאומי (תיקון - השלמת קצבת נכות לשכר המינימום), התש'ף-2020",פ\23\1758
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143316,"הצעת חוק שירותי הדת היהודיים (תיקון - תפעול מקוואות טהרה), התש'ף-2020",פ\23\1781
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143287,"הצעת חוק זכויות נפגעי עבירה (תיקון - חובת יידוע זכויות בנפגעי עבירה), התש'ף-2020",פ\23\1820
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143280,"הצעת חוק המקרקעין (תיקון - התקנת מערכת לייצור חשמל בבית משותף), התש'ף-2020",פ\23\1895
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142954,"הצעת חוק העונשין (תיקון - החמרת ענישה בעבירות החזקת נשק שלא כדין), התש'ף-2020",פ\23\1894
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143320,"הצעת חוק שכר שווה לעובדת ולעובד (תיקון - חובת מסירת מידע), התש'ף-2020",פ\23\1920
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142784,"הצעת חוק עבודת נשים (תיקון - תקופת לידה והורות לעובד עצמאי), התש'ף-2020",פ\23\1913
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144229,"הצעת חוק יישוב סכסוכי עבודה (תיקון - איסור שביתה בבתי ספר יסודיים וגני ילדים) (הוראת שעה), התש'ף-2020",פ\23\1939
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143286,"הצעת חוק הביטוח הלאומי (תיקון - דמי לידה מוגדלים לעצמאית), התש'ף-2020",פ\23\1926
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143188,"הצעת חוק העונשין (תיקון - החמרת הענישה בשל תקיפת עובדים סוציאליים), התש'ף-2020",פ\23\1896
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143673,"הצעת חוק הביטוח הלאומי (תיקון - תשלום דמי אבטלה בעת שירות), התש'ף-2020",פ\23\1930
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143222,"הצעת חוק גיל פרישה (תיקון - ביטול גיל פרישת חובה), התש'ף-2020",פ\23\1927
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2143271,"הצעת חוק הביטוח הלאומי (תיקון - חישוב דמי לידה למבוטחת עצמאית), התש'ף-2020",פ\23\1918
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2144234,"הצעת חוק הביטוח הלאומי (תיקון - ביטול מעמד עקרת הבית), התש'ף-2020",פ\23\1959
